"Reino","Filo","Classe","Ordem","Familia","Genero","Especie","Subespecie","Nome_Cientifico_Anterior","Autor","Nome_Comum","Grupo","Mes_Ano_Avaliacao","Categoria","Possivemente_Extinta","Criterio","Justificativa","Endemica_Brasil","Consta_em_Lista_Nacional_Oficial","Estado","Regiao","Bioma","Bacia_Hidrografica","Unidade_de_Conservacao_Federal","Unidade_de_Conservacao_Estadual","RPPN","Migratoria","Tendencia_Populacional","Ameaca","Uso","Acao_Conservacao","Plano_de_Acao","Listas_e_Convencoes","Altitude_min_max_","Barimetria_min_max_"
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Nannotrigona","Nannotrigona punctata","","Nannotrigona punctata","(Smith, 1854)","Abelha, Iraí","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Nannotrigona punctata ocorre na Guiana, Guiana Francesa, Suriname e Brasil, onde é registrada nos estados do Amapá e Pará. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, N. punctata foi categorizada como Menos Preocupante (LC).","Não","Não","Amapá, Pará","|Norte|","Amazônia","Sub-bacia Amapá Litoral Sub-bacia Araguaia Sub-bacia Gurupi Sub-bacia Tocantins Baixo Sub-bacia Xingu","FLONA Carajás","ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU","","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Euglossa","Euglossa calycina","","","Faria & Melo, 2012","Abelha das orquídeas","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Euglossa calycina é endêmica da Mata Atlântica, com registros para os estados de Alagoas, Pernambuco, Bahia, Espírito Santo e Minas Gerais. Apesar dos impactos das ameaças incidentes em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, E. calycina foi categorizada como Menos Preocupante (LC).","Sim","Não","Alagoas, Bahia, Espírito Santo, Minas Gerais, Pernambuco","|Nordeste|Sudeste|","Mata Atlântica","Sub-bacia Doce Sub-bacia Itapecuru-Paraguaçu Sub-bacia Litoral AL PE PB","ESEC de Murici, FLONA de Goytacazes, REBIO da Mata Escura, REBIO de Sooretama","ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ, REFÚGIO ESTADUAL DE VIDA SILVESTRE MATA DOS MURIQUIS","RPPN Frei Caneca","Não","Desconhecida","1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Xylocopa","Xylocopa truxali","","Xylocopa truxali","Hurd & Moure, 1963","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Xylocopa truxali é endêmica do Brasil, onde ocorre nos estados de Goiás e Minas Gerais. Apesar das ameaças identificadas em parte de sua área de distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, X. truxali foi categorizada como Menos Preocupante (LC).","Sim","Não","Goiás, Minas Gerais","|Centro-Oeste|Sudeste|","Cerrado, Mata Atlântica","Sub-bacia Doce Sub-bacia São Francisco Alto Sub-bacia Tocantins Alto","APA do Morro da Pedreira, PARNA da Chapada dos Veadeiros, PARNA da Serra do Cipó","ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, PARQUE ESTADUAL GRÃO MOGOL, PARQUE ESTADUAL RIO PRETO, PARQUE ESTADUAL SERRA DO ROLA MOÇA","","Desconhecido","Desconhecida","11 - Mudanças e extremos climáticos|11.1 - Mudança/alteração de habitat 1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 1 - Desenvolvimento residencial e comercial|1.3 - Áreas de turismo e recreação 3 - Produção energética e mineração|3.2 - Mineração 5 - Uso de recursos biológicos|5.2 - Coleta de plantas terrestres 7 - Modificações nos sistemas naturais|7.1 - Incêndios e supressão de incêndios|7.1.1 - Aumento da frequência/intensidade de incêndios","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Plebeia","Plebeia flavocincta","","Plebeia flavocincta","(Cockerell, 1912)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Plebeia flavocincta é endêmica do Brasil com registro nos estados de Alagoas, Bahia, Ceará, Minas Gerais, Paraíba, Pernambuco, Piauí, Rio Grande do Norte e Sergipe. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, P. flavocincta foi categorizada como Menos Preocupante (LC).","Sim","Não","Alagoas, Bahia, Ceará, Minas Gerais, Paraíba, Pernambuco, Piauí, Rio Grande do Norte, Sergipe","|Nordeste|Sudeste|","Caatinga, Cerrado, Mata Atlântica","Sub-bacia Itapecuru-Paraguaçu Sub-bacia Jaguaribe Sub-bacia Litoral AL PE PB Sub-bacia Litoral CE PB Sub-bacia Litoral CE PI Sub-bacia Litoral SE Sub-bacia Paraíba Sub-bacia Parnaíba Baixo Sub-bacia Parnaíba Médio Sub-bacia São Francisco Baixo Sub-bacia São Francisco Médio Sub-bacia São Francisco Submédio","APA Chapada do Araripe, APA Serra da Ibiapaba, MONA Rio São Francisco, REBIO Guaribas","ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL COCHÁ E GIBÃO, ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ, ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO, PARQUE ESTADUAL LAGOA DO CAJUEIRO, PARQUE ESTADUAL MATA SECA, REFúGIO DE VIDA SILVESTRE MATA DA USINA SãO JOSé, REFúGIO DE VIDA SILVESTRE MATAS DO SISTEMA GURJAú","","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Trigonisca","Trigonisca flavicans","","Trigonisca flavicans","(Moure, 1950)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Trigonisca flavicans é endêmica do Brasil, onde ocorre no estado do Amazonas. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, T. flavicans foi categorizada como Menos Preocupante (LC).","Sim","Não","Amazonas","|Norte|","Amazônia","Sub-bacia Madeira","","","","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona bradleyi","","Melipona bradleyi","Schwarz, 1932","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona bradleyi ocorre nas Guianas, Peru, Venezuela, Colômbia, Suriname e Brasil, sendo registrada no estado do Amazonas. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, M. bradleyi foi categorizada como Menos Preocupante (LC).","Não","Não","Amazonas","|Norte|","Amazônia","Sub-bacia Madeira Sub-bacia Negro","PARNA Pico da Neblina","","RPPN Laço de Amor","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Frieseomelitta","Frieseomelitta portoi","","Frieseomelitta portoi","(Friese, 1900)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Frieseomelitta portoi ocorre no Peru, Guianas e Brasil, sendo registrada nos estados do Acre, Amazonas, Ceará, Maranhão, Pará, Paraíba e Rondônia. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, F. portoi foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amazonas, Ceará, Maranhão, Pará, Paraíba, Rondônia","|Nordeste|Norte|","Amazônia, Caatinga, Cerrado","Sub-bacia Gurupi Sub-bacia Madeira Sub-bacia Mearim Sub-bacia Negro Sub-bacia Paraíba Sub-bacia Parnaíba Baixo Sub-bacia Tocantins Baixo Sub-bacia Xingu","APA Tapajós, FLONA Carajás, PARNA dos Campos Ferruginosos, PARNA Jaú","ÁREA DE PROTEçãO AMBIENTAL DA REGIãO DO MARACANã, ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO","RPPN Laço de Amor","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Nannotrigona","Nannotrigona schultzei","","Nannotrigona schultzei","(Friese, 1901)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Nannotrigona schultzei amplamente distribuída na Amazônia, ocorrendo na Bolívia, Guiana, Guiana Francesa, Venezuela, Peru e Brasil, onde ocorre nos estados do Acre, Amazonas, Mato Grosso, Pará, Rondônia. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, N. schultzei foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amazonas, Mato Grosso, Pará, Rondônia","|Centro-Oeste|Norte|","Amazônia, Cerrado","Sub-bacia Araguaia Sub-bacia Gurupi Sub-bacia Madeira Sub-bacia Negro Sub-bacia Tocantins Baixo Sub-bacia Xingu","PARNA dos Campos Ferruginosos, PARNA Pico da Neblina, RESEX Rio Cautário","ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES, ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU","RPPN Laço de Amor","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Nannotrigona","Nannotrigona melanocera","","Nannotrigona melanocera","(Schwarz, 1938)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Nannotrigona melanocera é amplamente distribuída na Amazônia, ocorrendo na Bolívia, Peru e Brasil, onde ocorre nos estados do Acre, Amazonas e Rondônia. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, N. melanocera foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amazonas, Rondônia","|Norte|","Amazônia","Sub-bacia Madeira","ESEC Juami-Japurá, RESEX Médio Juruá","","RPPN Seringal Assunção","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Oxytrigona","Oxytrigona ignis","","Oxytrigona ignis","Camargo, 1984","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Oxytrigona ignis é endêmica do Brasil, onde ocorre nos estados do Amazonas, Pará, Maranhão e Piauí. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, O. ignis foi categorizada como Menos Preocupante (LC).","Sim","Não","Amazonas, Maranhão, Pará, Piauí","|Nordeste|Norte|","Amazônia, Cerrado","Sub-bacia Gurupi Sub-bacia Itapecuru Sub-bacia Negro Sub-bacia Parnaíba Alto Sub-bacia Tocantins Baixo Sub-bacia Xingu","FLONA Carajás","ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES, ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS","RPPN Amoreira","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Tetragona","Tetragona handlirschii","","Tetragona handlirschii","(Friese, 1900)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Tetragona handlirschii possui ampla distribuição na América do Sul, ocorrendo na Guiana, Suriname, Equador, Colômbia, Peru e Brasil, onde ocorre nos estados do Amazonas e Rondônia. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, T. handlirschii foi categorizada como Menos Preocupante (LC).","Não","Não","Amazonas, Rondônia","|Norte|","Amazônia","Sub-bacia Madeira Sub-bacia Negro","ESEC Cuniã, FLONA Jacundá","","","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Aparatrigona","Aparatrigona isopterophila","","","(Schwarz, 1934)","Abelha, Abelha do cupim","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Paratrigona isopterophila possui distribuição natural no domínio Amazônico, com registros para o Brasil, Colômbia e Panamá. No Brasil ocorre apenas no Acre. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, P. isopterophila foi categorizada como Menos Preocupante (LC).","Não","Não","Acre","|Norte|","Amazônia","","","","","","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Lestrimelitta","Lestrimelitta nana","","Lestrimelitta nana","Melo, 2003","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Lestrimelitta nana é endêmica do Brasil com registro nos estados do Amapá e Roraima. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, L. nana foi categorizada como Menos Preocupante (LC).","Sim","Não","Amapá, Roraima","|Norte|","Amazônia","Sub-bacia Foz Amazonas Sub-bacia Negro","ESEC de Maracá, RESEX Rio Cajari","","","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Scaura","Scaura amazonica","","","Nogueira, Oliveira & Oliveira, 2019","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Scaura amazonica ocorre na Bolívia, Colômbia, Equador, Guiana, Guiana Francesa, Peru, Suriname, Venezuela e Brasil, onde é registrada para os estados do Acre, Amapá, Amazonas, Goiás, Maranhão, Mato Grosso, Pará, Rondônia, Roraima e Tocantins. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, S. amazonica foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amapá, Amazonas, Goiás, Maranhão, Mato Grosso, Pará, Rondônia, Roraima, Tocantins","|Centro-Oeste|Nordeste|Norte|","Amazônia, Cerrado","Sub-bacia Amapá Litoral Sub-bacia Araguaia Sub-bacia Gurupi Sub-bacia Itapecuru Sub-bacia Madeira Sub-bacia Negro Sub-bacia Paranaíba Sub-bacia Tocantins Alto Sub-bacia Tocantins Baixo Sub-bacia Xingu","ESEC Alto Maués, ESEC de Maracá, FLONA Carajás, FLONA Jamari, PARNA Jaú, PARNA Mapinguari, PARNA Pico da Neblina, REBIO Nascentes da Serra do Cachimbo, RESEX Rio Unini","ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES, ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO, PARQUE ESTADUAL CHANDLESS, PARQUE ESTADUAL SERRA DO ARACÁ, RESERVA BIOLÓGICA MORRO DOS SEIS LAGOS","","Não","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Nannotrigona","Nannotrigona testaceicornis","","Nannotrigona testaceicornis","(Lepeletier, 1836)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Nannotrigona testaceicornis ocorre na Argentina, Paraguai, Colômbia e Brasil, onde ocorre nos estados do Bahia, Espírito Santo, Goiás, Distrito Federal, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina e São Paulo. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, N. testaceicornis foi categorizada como Menos Preocupante (LC).","Não","Não","Bahia, Distrito Federal, Espírito Santo, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, São Paulo","|Centro-Oeste|Nordeste|Sudeste|Sul|","Caatinga, Cerrado, Mata Atlântica, Pantanal","Sub-bacia Doce Sub-bacia Grande Sub-bacia Itapecuru-Paraguaçu Sub-bacia Litoral RJ Sub-bacia Paranaíba Sub-bacia Paraná RH1 Sub-bacia São Francisco Alto Sub-bacia São Francisco Médio Sub-bacia Tietê Sub-bacia Tocantins Alto Sub-bacia Uruguai Alto","PARNA da Tijuca","APA JUNDIAí, APA MORRO DE SãO BENTO, APA PIRACICABA JUQUERí-MIRIM AREA II, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS, ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO, ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, ESTAÇÃO ECOLÓGICA JATAÍ, PARQUE ESTADUAL SETE SALÕES","RPPN Córrego dos bois, RPPN Fazenda Bom Retiro, RPPN Sítio Curucutu","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Partamona","Partamona littoralis","","Partamona littoralis","Pedro & Camargo, 2003","Abelha, abelha-sem-ferrão","Invertebrados Terrestres","07/2021","Em Perigo","","B1ab(iii)","Partamona littoralis é endêmica do Brasil, conhecida de poucas localidades na Mata Atlântica do nordeste, com registros no Rio Grande do Norte e Paraíba. Sua extensão de ocorrência é calculada em 2.445km². A espécie ocorre nos ambientes em bom estado de conservação, e, aparentemente, não é tolerante a perturbações e alterações de habitat. Entretanto, em sua área de distribuição, a região de Mata Atlântica é extremamente fragmentada, e os remanescentes são pequenos e encontram-se isolados por extensas áreas de atividades agropecuárias. Estas atividades fazem uso intenso e constante do fogo, agrotóxicos e pesticidas, que causam declínio continuado do habitat. Considerando a baixa capacidade de dispersão da espécie, bem como seus requisitos de habitat, infere-se que a fragmentação da paisagem reflete-se também na severa fragmentação da sua população. Por essas razões, Partamona littoralis foi categorizada como Em Perigo (EN) segundo o critério B1ab(iii).","Sim","Sim","Paraíba, Rio Grande do Norte","|Nordeste|","Mata Atlântica","Sub-bacia Litoral AL PE PB Sub-bacia Litoral CE PB Sub-bacia Paraíba","REBIO Guaribas","","","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida 7 - Modificações nos sistemas naturais|7.1 - Incêndios e supressão de incêndios|7.1.1 - Aumento da frequência/intensidade de incêndios","","Plano de Ação Nacional (PAN), Proteção de locais/áreas","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2014, Lista Nacional Oficial de Espécies da Fauna Ameaçadas de Extinção 2022","",""
